d1,d2,lat,lon,delta1,delta2,CNN1,CNN2
15.907528,3.681747,53.346935,-6.262041,13.571794,2.307169,0.612963,0.997815
2.210156,11.391199,53.346908,-6.250151,2.312384,14.658154,0.771698,0.977727
6.573196,17.890822,53.346915,-6.257085,6.079963,18.707762,0.630728,0.861918
15.034688,5.764217,53.347075,-6.254010,17.118787,1.317898,0.862501,0.812713
8.503099,11.950087,53.347022,-6.249238,5.405317,11.548239,0.976041,0.745995
13.589280,5.640260,53.346900,-6.249052,17.971289,5.825725,0.943019,0.748157
14.168702,10.347060,53.347015,-6.249258,10.650342,11.548239,0.933662,0.745995
12.793103,11.247038,53.346877,-6.259028,15.328751,11.404152,0.925079,0.990097
6.466410,15.418052,53.346898,-6.261639,3.923534,12.706294,0.821032,0.987943
9.252018,19.482737,53.347038,-6.261615,9.838098,16.820022,0.652083,0.900634
9.633371,5.547322,53.346937,-6.261480,11.224430,6.422541,0.997394,0.864253
19.544015,14.878728,53.346970,-6.261329,22.196196,14.703956,0.968446,0.866116
19.157175,10.267275,53.347126,-6.258997,18.942703,10.088127,0.909137,0.913869
19.134370,7.517875,53.347125,-6.258998,18.942703,6.162659,0.909137,0.854830
7.774783,10.065080,53.347034,-6.249416,10.842372,10.008194,0.993940,0.637589
7.731543,5.828205,53.347034,-6.249416,10.842372,6.205452,0.993940,0.857032
18.249767,8.918442,53.347067,-6.249608,18.791316,7.575564,0.500000,0.851530
19.726346,8.909650,53.347134,-6.258998,21.287857,9.098449,0.869143,0.898581
10.183643,14.165182,53.346890,-6.258584,6.680270,12.515599,0.979665,0.822810
2.034776,19.733331,53.346983,-6.255898,1.840117,20.820342,0.915565,0.925079
9.985378,9.353895,53.347070,-6.249603,9.979095,7.575564,0.900635,0.851530
4.492128,18.858776,53.346947,-6.261481,6.422541,17.729830,0.864253,0.991131
11.548918,13.603077,53.346977,-6.261314,13.357478,14.703956,0.825340,0.866116
15.014158,6.436856,53.347129,-6.259012,14.486671,6.162659,0.756691,0.854830
14.944013,17.650106,53.347129,-6.259012,14.486671,17.882307,0.756691,0.866902
10.996855,7.891154,53.347088,-6.249791,10.404325,8.105839,0.982638,0.759393
11.362828,14.530094,53.347091,-6.249794,10.404325,13.403236,0.982638,0.961748
6.565770,7.966351,53.347044,-6.250237,8.234336,8.122052,0.963080,0.794896
15.831220,18.311155,53.347148,-6.250216,15.770793,17.892063,0.880070,0.991915
15.294297,12.587212,53.347146,-6.258478,18.870755,17.553702,0.809811,0.932382
20.046426,17.994686,53.347171,-6.258669,19.470471,17.138626,0.675550,0.957353
5.734256,15.168750,53.346969,-6.261332,8.263961,14.703956,0.774253,0.866116
11.215092,14.946284,53.346992,-6.261161,10.642930,18.247136,0.974799,0.896792
8.426651,15.021474,53.347093,-6.249787,8.105839,13.403236,0.759393,0.961748
6.626899,12.280927,53.347084,-6.249826,16.634635,13.403236,0.518271,0.961748
15.624641,11.228507,53.347038,-6.250234,18.179796,11.249985,0.882716,0.987932
18.744929,20.011354,53.347150,-6.250221,17.892063,21.028289,0.991915,0.690275
9.620211,13.401546,53.347121,-6.259003,10.088127,11.042906,0.913869,0.862470
9.563001,18.777083,53.347120,-6.259003,10.088127,17.882307,0.913869,0.866902
8.510701,16.943413,53.346978,-6.261181,11.518838,18.247136,0.982537,0.896792
9.147586,5.792739,53.347041,-6.261017,11.197530,2.677748,0.959531,0.955661
18.363924,11.265160,53.347202,-6.257342,15.202361,9.358191,0.962892,0.932174
18.250233,18.048133,53.347201,-6.257341,15.202361,15.381454,0.962892,0.926204
8.422092,10.420546,53.347043,-6.250244,8.122052,11.249985,0.794896,0.987932
12.042451,19.043283,53.347149,-6.250235,9.251631,21.028289,0.869136,0.690275
11.771295,29.867287,53.347166,-6.250075,16.673652,21.028289,0.968258,0.690275
15.489017,19.683239,53.347164,-6.258646,16.623432,17.138626,0.913532,0.957353
13.493548,18.676065,53.347121,-6.259004,11.042906,17.882307,0.862470,0.866902
4.080947,10.185728,53.347044,-6.250246,2.694181,11.249985,0.994222,0.987932
7.872214,18.826313,53.347148,-6.250238,10.477605,21.028289,0.990482,0.690275
11.828383,5.751553,53.347149,-6.250356,10.576745,5.548984,0.632414,0.904366
12.963782,20.064106,53.347084,-6.258056,11.264552,20.462971,0.852061,0.974162
3.513352,8.507406,53.347061,-6.261015,2.677748,13.287948,0.955661,0.992564
8.345272,14.336453,53.347168,-6.261021,7.751259,16.582342,0.929444,0.975527
16.170359,7.955627,53.347102,-6.260770,16.088616,5.851987,0.967447,0.838991
6.501348,11.577457,53.347156,-6.250355,5.548984,10.479679,0.904366,0.994802
7.495540,13.774662,53.347168,-6.261012,5.536061,16.582342,0.835521,0.975527
9.936776,8.131716,53.347214,-6.250742,6.178673,8.592836,0.988087,0.950958
19.197705,7.872729,53.347237,-6.250903,17.979440,6.218982,0.977356,0.995473
19.373067,14.954184,53.347238,-6.250905,17.979440,14.277943,0.977356,0.958447
7.462866,19.180943,53.347090,-6.258047,5.145370,20.462971,0.677677,0.974162
10.714574,16.227703,53.347215,-6.258222,12.704681,17.250218,0.500000,0.805810
14.171295,15.615180,53.347265,-6.257126,17.129297,15.153637,0.860587,0.964168
10.603104,11.862312,53.347199,-6.257334,9.358191,11.786217,0.932174,0.860357
6.395990,17.549536,53.347130,-6.259013,6.162659,17.882307,0.854830,0.866902
10.028645,17.316424,53.347131,-6.259015,9.098449,17.882307,0.898581,0.866902
17.885754,13.868991,53.347300,-6.258755,17.315560,13.554468,0.510962,0.907208
14.423121,19.192812,53.347166,-6.258653,11.904995,17.138626,0.981767,0.957353
7.757924,15.318711,53.347212,-6.250745,8.592836,13.184065,0.950958,0.822279
16.852773,10.932476,53.347274,-6.251720,17.639166,9.756922,0.940082,0.919650
8.483316,14.850028,53.347097,-6.260768,5.851987,17.282499,0.838991,0.998740
8.087283,15.228152,53.347238,-6.250901,6.218982,14.277943,0.995473,0.958447
9.557164,17.018570,53.347104,-6.258025,14.073210,20.462971,0.859806,0.974162
7.750859,19.781148,53.347270,-6.251126,7.007231,19.920722,0.903870,0.995939
19.488803,6.969908,53.347305,-6.251356,17.711165,5.491873,0.958146,0.989065
9.746446,18.146001,53.347159,-6.260569,12.360324,18.008897,0.729511,0.713723
12.536566,3.795553,53.347292,-6.260533,13.911176,5.825518,0.980259,0.923529
12.447868,19.599327,53.347291,-6.260534,13.911176,17.048708,0.980259,0.978819
5.718763,8.905725,53.347193,-6.251342,6.666864,9.331088,0.880523,0.963444
17.880423,18.573024,53.347384,-6.251314,17.550570,20.883718,0.974176,0.884142
14.591290,16.118122,53.347297,-6.258721,14.329434,13.554468,0.940608,0.907208
12.623966,4.672697,53.347284,-6.259089,12.843026,5.714012,0.870754,0.918041
12.499537,11.076896,53.347283,-6.259087,12.843026,11.874741,0.870754,0.899643
7.634521,7.864632,53.347297,-6.255838,7.828461,9.340941,0.981260,0.816399
9.101058,20.541047,53.347275,-6.251744,8.509279,20.610622,0.810368,0.994630
12.827712,18.887222,53.347194,-6.257346,11.786217,15.381454,0.860357,0.926204
6.213687,16.353652,53.347213,-6.251366,9.331088,19.281755,0.963444,0.899249
21.620388,8.729616,53.347288,-6.251744,23.722209,9.756922,0.931630,0.919650
3.159834,8.545808,53.347286,-6.260534,5.825518,6.797220,0.923529,0.923287
12.163164,10.441157,53.347197,-6.260392,13.415245,10.505050,0.980340,0.838837
4.720427,10.974228,53.347284,-6.259088,5.714012,11.874741,0.918041,0.899643
19.414293,17.737532,53.347433,-6.254388,21.874194,17.511186,0.538452,0.986046
20.010328,19.205167,53.347376,-6.254029,21.553852,18.342679,0.967765,0.985213
17.076837,10.792500,53.347427,-6.254390,17.511186,10.720373,0.986046,0.954339
11.089316,8.371049,53.347367,-6.257496,13.917223,6.421545,0.806277,0.799305
11.111323,11.490757,53.347367,-6.257495,13.917223,12.205952,0.806277,0.995826
11.985624,10.090601,53.347361,-6.254062,11.927919,10.412186,0.828090,0.971169
16.608115,9.695343,53.347365,-6.254063,18.342679,10.412186,0.985213,0.971169
7.635032,17.868851,53.347362,-6.257490,6.421545,18.774658,0.799305,0.891381
10.919300,11.443349,53.347271,-6.251714,11.313713,9.756922,0.966231,0.919650
10.799427,10.829851,53.347308,-6.251397,11.312018,12.626931,0.767826,0.924161
8.404817,16.032136,53.347273,-6.263109,4.252656,16.804665,0.975143,0.989050
12.512194,16.880207,53.347201,-6.263274,8.838947,12.972053,0.980965,0.848999
9.557150,10.310156,53.347288,-6.259095,10.303222,11.874741,0.712087,0.899643
12.827292,13.895849,53.347373,-6.257513,12.205952,12.963207,0.995826,0.986072
14.818092,10.424279,53.347268,-6.257137,15.153637,10.325822,0.964168,0.761736
18.961562,17.539984,53.347394,-6.257083,18.263953,16.452444,0.973549,0.979606
17.436703,11.918864,53.347273,-6.259999,17.169399,13.638732,0.826068,0.754715
10.021759,11.473511,53.347280,-6.251730,9.756922,9.854601,0.919650,0.823418
17.835544,7.749808,53.347349,-6.262822,16.223546,9.001882,0.823776,0.933830
10.572658,18.905822,53.347282,-6.255807,9.340941,17.159386,0.816399,0.943510
19.201378,18.422462,53.347355,-6.256218,17.235180,17.430432,0.783616,0.655542
10.965126,10.139574,53.347270,-6.257136,16.330316,10.325822,0.966407,0.761736
18.121447,12.679210,53.347381,-6.257501,14.624967,12.963207,0.960698,0.986072
9.617153,12.365243,53.347441,-6.259183,6.026384,12.859917,0.787468,0.838639
12.133578,15.024162,53.347277,-6.259076,11.874741,16.178711,0.899643,0.918379
4.897101,5.229323,53.347412,-6.260079,6.743460,4.146878,0.828421,0.500000
4.915360,13.237303,53.347412,-6.260079,6.743460,13.233212,0.828421,0.963794
10.341683,11.529191,53.347285,-6.260010,13.638732,15.812761,0.754715,0.815295
14.494715,4.974429,53.347411,-6.257158,12.821460,4.708640,0.976695,0.891308
10.145796,8.343834,53.347344,-6.262822,14.300346,9.001882,0.939524,0.933830
5.259673,13.264576,53.347412,-6.260079,4.146878,13.233212,0.500000,0.963794
18.806492,17.631974,53.347362,-6.259731,22.879097,19.289520,0.890835,0.750985
10.604325,9.252760,53.347369,-6.254064,11.505344,10.412186,0.978057,0.971169
17.013908,5.894513,53.347346,-6.252332,15.089634,0.771782,0.952501,0.931833
15.241114,14.625344,53.347497,-6.252251,14.589809,14.488051,0.990770,0.850990
22.165150,6.975966,53.347339,-6.252323,17.019011,0.771782,0.918078,0.931833
18.158330,7.632692,53.347474,-6.252250,17.684217,7.768073,0.929536,0.925053
12.998878,16.841789,53.347442,-6.259192,12.859917,18.302312,0.838639,0.925490
10.430252,14.969786,53.347500,-6.252247,7.768073,14.488051,0.925053,0.850990
8.293306,14.918115,53.347412,-6.257108,4.708640,16.452444,0.891308,0.979606
18.117099,9.744646,53.347341,-6.252663,19.027049,7.896072,0.930795,0.609145
18.323949,17.077291,53.347340,-6.252666,19.027049,15.328498,0.930795,0.976152
10.602228,19.442676,53.347505,-6.252629,9.721296,15.846051,0.854385,0.823346
5.336799,20.599250,53.347376,-6.252694,7.896072,19.497783,0.609145,0.938496
8.804349,14.990753,53.347340,-6.262821,9.001882,17.585712,0.933830,0.904128
19.154685,7.352270,53.347413,-6.262540,21.219454,6.851460,0.847703,0.763994
13.590850,5.937372,53.347375,-6.253075,12.813642,6.585640,0.952441,0.914823
14.623491,19.418444,53.347369,-6.256166,17.430432,15.124590,0.655542,0.969085
14.969158,10.522499,53.347525,-6.253341,17.660575,9.528608,0.942916,0.717941
14.132008,10.423395,53.347411,-6.260092,13.233212,12.634757,0.963794,0.881309
19.044969,11.183658,53.347261,-6.253387,11.983916,12.021821,0.988734,0.982933
8.968145,13.070819,53.347511,-6.253341,9.528608,17.031119,0.717941,0.844443
15.663172,10.531873,53.347533,-6.253657,17.849014,10.281874,0.957336,0.934806
15.433542,13.210027,53.347532,-6.253655,17.849014,17.179834,0.957336,0.806772
4.932787,19.843226,53.347445,-6.259178,2.219780,19.896453,0.988145,0.907196
10.221222,13.012914,53.347530,-6.253657,10.281874,17.179834,0.934806,0.806772
16.092162,18.718626,53.347529,-6.253982,17.625093,19.527801,0.962792,0.682412
8.348617,14.085623,53.347377,-6.254066,10.412186,17.808158,0.971169,0.956221
6.473977,7.046990,53.347426,-6.255222,8.529819,6.626841,0.894308,0.775499
17.452787,19.566451,53.347346,-6.254942,17.136210,18.031422,0.977235,0.909557
11.583249,9.330401,53.347425,-6.254401,10.720373,8.918454,0.954339,0.955049
3.828885,8.920386,53.347426,-6.254407,5.899446,8.918454,0.960618,0.955049
11.758977,4.863080,53.347420,-6.254691,11.839369,6.713270,0.983541,0.881125
11.839200,6.190229,53.347420,-6.254693,11.839369,7.857929,0.983541,0.896989
14.835495,10.720957,53.347440,-6.257149,14.768197,16.452444,0.974031,0.979606
6.844760,17.076650,53.347403,-6.254694,6.713270,15.628367,0.881125,0.976266
9.438196,18.898794,53.347394,-6.254671,7.857929,15.628367,0.896989,0.976266
5.655744,15.046955,53.347435,-6.255236,6.626841,15.499237,0.775499,0.999249
8.180452,19.819808,53.347548,-6.259706,6.246918,20.382960,0.978272,0.917170
17.433362,9.143709,53.347610,-6.259585,17.544586,9.934205,0.836958,0.725970
8.516066,14.217566,53.347403,-6.262538,6.851460,15.831810,0.763994,0.979657
13.099512,20.162901,53.347548,-6.259711,9.888631,20.382960,0.952033,0.917170
16.229418,7.180592,53.347439,-6.255684,18.917969,8.551870,0.789565,0.950180
10.671461,17.673436,53.347458,-6.259203,8.966732,19.896453,0.937290,0.907196
12.088430,7.895570,53.347519,-6.258878,9.798483,9.651277,0.976702,0.968384
12.129877,16.635821,53.347519,-6.258878,9.798483,16.350404,0.976702,0.954664
9.040091,2.001386,53.347585,-6.260071,9.461199,1.568723,0.887612,0.851568
17.926690,11.512398,53.347645,-6.251567,18.548226,12.698858,0.846523,0.500000
10.660711,16.736286,53.347612,-6.261262,9.994704,14.246998,0.912005,0.888006
17.942804,10.069591,53.347673,-6.261307,16.472431,8.733092,0.996073,0.787239
6.956580,12.311603,53.347480,-6.262231,7.444707,12.627268,0.801637,0.962631
9.599459,15.703255,53.347613,-6.259590,9.934205,11.474231,0.725970,0.805888
19.025834,15.944850,53.347450,-6.259188,19.896453,18.302312,0.907196,0.925490
7.829400,16.542086,53.347519,-6.258879,9.651277,16.350404,0.968384,0.954664
15.140131,15.148422,53.347704,-6.259013,15.943850,14.670266,0.974459,0.749548
17.947982,11.158660,53.347581,-6.258687,19.781651,12.286630,0.901386,0.856669
18.033130,16.622758,53.347581,-6.258686,19.781651,17.152462,0.901386,0.984089
13.452823,10.821405,53.347648,-6.251576,14.679590,12.698858,0.938996,0.500000
17.908047,15.729110,53.347743,-6.259068,16.430929,16.931370,0.957457,0.895689
15.360164,10.940826,53.347524,-6.258895,16.350404,10.862230,0.954664,0.776660
7.368532,11.203479,53.347545,-6.261928,8.907530,14.171884,0.833183,0.915594
10.167467,13.002731,53.347698,-6.258994,10.386420,13.731454,0.990060,0.971040
16.724904,13.943031,53.347748,-6.259071,18.466839,12.876721,0.932389,0.955648
20.141591,16.196032,53.347584,-6.258682,19.402487,17.152462,0.746673,0.984089
9.646197,17.028520,53.347685,-6.261304,8.670560,18.929023,0.975485,0.980442
9.583624,8.764441,53.347684,-6.261303,8.670560,8.733092,0.975485,0.787239
18.961330,7.271724,53.347651,-6.261485,17.325893,7.949250,0.960038,0.972017
13.694399,7.548851,53.347746,-6.259072,12.876721,9.426555,0.955648,0.977699
13.729843,15.332523,53.347746,-6.259072,12.876721,16.931370,0.955648,0.895689
11.705271,13.749077,53.347702,-6.259003,12.192087,13.731454,0.959319,0.971040
11.224703,16.672589,53.347581,-6.258687,12.286630,17.152462,0.856669,0.984089
14.440778,15.307599,53.347705,-6.259012,13.731454,14.670266,0.971040,0.749548
14.479755,5.039375,53.347772,-6.257368,16.468702,7.072299,0.802850,0.831289
13.558833,21.776997,53.347721,-6.259608,16.804841,21.525549,0.813959,0.859182
14.875690,19.517614,53.347635,-6.261483,13.669689,20.380437,0.956342,0.996517
9.446569,2.962067,53.347769,-6.260107,12.877506,2.837745,0.984594,0.927774
9.341022,18.687409,53.347654,-6.251596,12.698858,19.005612,0.500000,0.852576
7.528567,9.568218,53.347649,-6.261483,7.949250,8.305252,0.972017,0.983901
17.079054,8.723032,53.347685,-6.261303,18.929023,8.733092,0.980442,0.787239
12.528539,17.239093,53.347816,-6.259279,14.072302,16.895344,0.943456,0.994568
20.536505,6.429000,53.347795,-6.259461,21.421914,6.535397,0.985243,0.995817
12.859546,21.510093,53.347622,-6.261503,8.305252,20.380437,0.983901,0.996517
15.196018,14.933189,53.347628,-6.261264,13.720785,14.246998,0.699458,0.888006
6.622137,18.657636,53.347783,-6.257353,7.072299,21.830118,0.831289,0.857041
9.825437,15.162590,53.347803,-6.257509,9.948854,15.560498,0.952289,0.988854
16.907040,13.704498,53.347816,-6.257505,14.610837,15.560498,0.936082,0.988854
5.683150,15.150136,53.347786,-6.259452,5.037293,14.224861,0.841849,0.833216
12.428234,3.593758,53.347828,-6.261129,13.582511,3.744711,0.719877,0.859417
12.416298,19.158183,53.347688,-6.258112,11.205595,15.811775,0.959832,0.999157
17.048728,8.892744,53.347877,-6.258062,15.624851,9.944692,0.854778,0.964788
5.208671,19.470305,53.347843,-6.261130,3.744711,21.077598,0.859417,0.500000
10.078324,16.238873,53.347887,-6.258057,9.944692,15.323495,0.964788,0.754552
18.558352,10.336320,53.347934,-6.251499,17.449037,11.167079,0.950009,0.935111
17.972398,15.075487,53.347814,-6.260714,18.298516,16.220337,0.797696,0.888782
7.776342,14.622732,53.347788,-6.259445,6.535397,14.224861,0.995817,0.833216
17.588046,15.286768,53.347941,-6.259347,17.226001,17.807674,0.923161,0.610677
17.511457,2.051082,53.347940,-6.259348,17.226001,1.003669,0.923161,0.820098
15.575306,12.680939,53.347818,-6.259304,16.895344,12.979379,0.994568,0.990302
7.920392,11.874141,53.347889,-6.259157,11.669366,9.589569,0.847069,0.775493
14.053445,16.691498,53.347790,-6.259437,14.224861,16.202665,0.833216,0.976967
8.159597,6.387899,53.347827,-6.260725,8.792584,6.460773,0.810947,0.793380
0.723133,2.252963,53.347864,-6.247937,7.766879,9.235251,0.751235,0.508374
9.903459,17.814330,53.347797,-6.260743,6.460773,16.220337,0.793380,0.888782
5.122567,10.275100,53.347878,-6.260498,7.957710,8.290689,0.955701,0.932381
15.860912,17.071697,53.347796,-6.259444,16.202665,19.222544,0.976967,0.812643
15.174149,2.115767,53.347941,-6.259348,17.807674,1.003669,0.610677,0.820098
8.411686,0.037727,53.343817,-6.263164,8.435010,13.761744,0.978969,0.996969
9.920154,0.236082,53.345165,-6.246771,9.694140,5.579796,0.982457,0.934904
4.370746,0.009596,53.340191,-6.255685,4.348067,0.513929,0.907977,0.994890
6.381436,1.578211,53.347570,-6.259119,4.750466,0.970029,0.981795,0.675807
15.981965,9.506848,53.345297,-6.252539,3.355241,9.006891,0.912023,0.829879
9.568315,0.117642,53.346292,-6.249817,9.687107,13.665734,0.862840,0.866172
13.032168,0.018241,53.347389,-6.252385,12.994557,0.771782,0.944134,0.931833
3.951010,0.469276,53.347344,-6.263212,3.495911,0.752036,0.807681,0.837375
10.290094,0.032343,53.342262,-6.253765,10.270692,3.875199,0.878105,0.724553
8.452130,8.931082,53.344290,-6.250174,10.563114,10.435757,0.947747,0.910606
1.193209,0.087924,53.342448,-6.255696,1.088491,7.298464,0.957674,0.956317
5.208846,2.004979,53.345439,-6.251275,3.239481,2.483720,0.907099,0.937918
9.452878,0.018611,53.343499,-6.257472,9.468431,8.579646,0.867363,0.885639
11.799881,0.484500,53.343815,-6.251845,11.325928,20.279864,0.949609,0.927033
10.933820,3.181419,53.343913,-6.248627,7.774111,6.377705,0.948134,0.823034
8.279080,0.002510,53.347219,-6.247910,8.253150,13.043670,0.951664,0.663583
9.742040,0.025927,53.342184,-6.255732,9.789330,1.798670,0.857075,0.885668
13.816774,0.553763,53.344960,-6.257056,13.247055,12.508055,0.952653,0.967153
8.615983,2.234100,53.343596,-6.249513,6.371061,10.229320,0.831485,0.758566
6.393990,0.678223,53.340070,-6.251619,5.736230,6.267009,0.963848,0.774151
7.426613,2.000045,53.343436,-6.259360,5.430097,4.812641,0.994542,0.903579
9.864998,0.010351,53.342148,-6.252059,9.836335,14.318771,0.828832,0.998322
6.014442,0.007350,53.340709,-6.251058,6.015264,0.880546,0.942984,0.616230
9.014176,20.691720,53.344239,-6.261715,12.736542,16.308729,0.937541,0.968687
12.635883,0.031027,53.344750,-6.254287,12.592500,15.370632,0.819954,0.962773
1.965079,0.090873,53.339899,-6.255822,1.864905,0.302723,0.844815,0.977595
8.983929,5.196487,53.345151,-6.247159,3.770630,5.066484,0.942337,0.728067
8.302985,0.017920,53.345900,-6.252552,8.298048,11.898557,0.870125,0.926955
8.334698,16.427984,53.343427,-6.252302,8.589463,4.316449,0.823073,0.980822
2.117456,8.911003,53.344290,-6.250174,2.725038,10.435757,0.883601,0.910606
21.679804,13.247830,53.344102,-6.261780,11.097558,15.771031,0.814699,0.766275
